E_0,L_0,P_0,M_s_0,M_e_0,M_i_0,H_s_0,H_e_0,H_i_0,H_r_0,C,sigma,gamma,mu_H,beta_M,beta_H,theta_M,theta_H,alpha_b,alpha_E,alpha_L,alpha_P,a_b,a_E,a_L,a_P,c_E,c_L,c_P,c_M,d_E,d_L,d_P,d_M,T_b_max,T_E_max,T_L_max,T_P_max,T_E_min,T_L_min,T_P_min,T_M_min,R_b,R_E,R_L,R_P,r_b,r_E,r_L,r_P,s_b,s_E,s_L,s_P,e_E,e_L,e_P
0.8024411201477051,1.5169745683670044,0.9120599627494812,0.5889012217521667,0.012677940540015697,0.9237026572227478,0.38644522428512573,2.142467737197876,0.32109275460243225,1.6822922229766846,0.2831948399543762,0.3059726655483246,0.8763708472251892,0.00039999998989515007,0.47033748030662537,0.7294331192970276,1.024122953414917,0.9967541098594666,1.7977535724639893,1.067153811454773,0.03567904978990555,0.2634216845035553,0.9654282331466675,0.01951013132929802,1.3862942457199097,0.3912164270877838,1.1406371593475342,0.2537021338939667,0.09508711844682693,0.2312091439962387,0.5446327924728394,0.1387225091457367,0.7308595776557922,1.642317533493042,0.6562643051147461,0.24086560308933258,0.8846297264099121,0.6641732454299927,0.7572556138038635,0.028730543330311775,1.799141526222229,0.40074050426483154,1.666604995727539,0.26962730288505554,1.0011292695999146,0.5495375990867615,0.6544005274772644,2.1533758640289307,0.10004407167434692,1.9412790536880493,2.082379102706909,0.42842426896095276,0.4550723135471344,1.0357716083526611,0.14722846448421478,0.47563979029655457,1.5678064823150635
0.05105290189385414,0.8670453429222107,0.8051827549934387,0.16590753197669983,0.4866480529308319,0.106544628739357,0.3532838225364685,0.9005547165870667,0.5006744861602783,0.20178498327732086,0.5430704951286316,0.9845098853111267,0.42536574602127075,0.00039999998989515007,0.7233616709709167,1.4619964361190796,0.9910417795181274,0.47741609811782837,2.039180040359497,0.9339374899864197,0.8670676350593567,1.2335103750228882,0.04847058281302452,0.2097313404083252,1.0895295143127441,0.37321245670318604,0.5966246128082275,0.7263566255569458,0.21099857985973358,0.07753311842679977,0.32652750611305237,0.21919205784797668,0.24011190235614777,1.9106462001800537,0.1938411444425583,1.730553150177002,0.2833043932914734,0.6194153428077698,1.8757351636886597,0.7126072645187378,1.4756168127059937,1.021736741065979,1.960057020187378,1.0734797716140747,1.1113097667694092,1.357778787612915,0.8683027625083923,2.470848321914673,0.27323973178863525,1.1385152339935303,2.1127877235412598,0.9202350974082947,0.2031550258398056,0.8993489742279053,0.9720527529716492,0.07353134453296661,0.38803720474243164
2.0255773067474365,0.5922616720199585,1.5904346704483032,0.066786028444767,0.12803220748901367,2.1770377159118652,0.9444810748100281,1.0824378728866577,0.940926730632782,0.42794859409332275,0.9145092964172363,0.8590947389602661,0.7077750563621521,0.00039999998989515007,0.4433181583881378,1.9908803701400757,0.3690389394760132,1.1462725400924683,0.3214794397354126,0.8960487842559814,0.45119330286979675,1.2521206140518188,1.1581453084945679,0.8816549181938171,0.9862877130508423,1.4150265455245972,0.5580189228057861,0.8612226247787476,0.2574220895767212,0.4048498272895813,0.5143523812294006,0.355878084897995,0.33863985538482666,0.06251006573438644,0.4516441226005554,0.40389809012413025,0.22538484632968903,0.6879984736442566,0.02613190934062004,0.3583451211452484,1.463690996170044,0.32198625802993774,1.9500800371170044,0.41278716921806335,1.3268715143203735,1.8991740942001343,0.15958340466022491,1.5620625019073486,0.2477758824825287,0.5386734008789062,0.8245336413383484,1.3623028993606567,0.12792059779167175,0.32318365573883057,0.7676129341125488,1.4297688007354736,1.7860356569290161
0.9755563139915466,0.8637998700141907,0.5453466176986694,0.344133198261261,0.188301682472229,1.6200143098831177,0.4740401804447174,2.078047513961792,1.0418394804000854,1.5364301204681396,0.4794948995113373,0.5813351273536682,0.7761666774749756,0.00039999998989515007,0.22402144968509674,0.6116349101066589,1.1125266551971436,0.8612140417098999,1.4130676984786987,0.921397864818573,0.6171007752418518,0.015067998319864273,0.6906953454017639,0.20585426688194275,1.8201231956481934,0.08985982090234756,1.681442141532898,0.2949417531490326,0.6113753914833069,0.11135897785425186,0.6300612092018127,0.7727928757667542,1.201599359512329,1.230490803718567,1.1882911920547485,0.4139149487018585,0.8343740701675415,0.675528347492218,0.8739158511161804,0.473308801651001,1.8521403074264526,0.3446674644947052,1.7251417636871338,0.3362831771373749,1.3319602012634277,0.44785791635513306,1.0644989013671875,1.0982835292816162,0.015936344861984253,2.2957396507263184,0.9621363878250122,0.14290554821491241,0.45224347710609436,0.8811567425727844,0.17098340392112732,1.246540904045105,1.3829360008239746
1.2576414346694946,1.3560166358947754,0.9629857540130615,0.10166854411363602,0.13915704190731049,1.5715000629425049,0.5718185305595398,1.7339032888412476,0.8367398381233215,0.9794381260871887,0.34910568594932556,0.40533289313316345,0.07590580731630325,0.00039999998989515007,0.47098010778427124,1.4707918167114258,1.1610990762710571,1.4605627059936523,1.3546733856201172,1.5953391790390015,0.10334768891334534,0.6287057995796204,0.8096857070922852,0.7102360725402832,1.2474706172943115,0.04981270059943199,0.8817346096038818,0.03317902982234955,0.7513279914855957,0.3492344617843628,0.2542871832847595,0.2513541579246521,0.6886106133460999,1.1683177947998047,0.08155757933855057,0.06515838950872421,0.23392926156520844,0.28690415620803833,1.0310516357421875,0.0812448114156723,1.4083939790725708,0.7497225403785706,2.4844865798950195,0.2623867690563202,0.20234709978103638,0.9641655087471008,1.0557467937469482,1.5402168035507202,0.09906981140375137,1.89942467212677,1.818755030632019,0.060698892921209335,0.6452770829200745,1.0378432273864746,0.02627694234251976,0.9617884755134583,1.817330241203308
0.7931621670722961,0.4779106676578522,0.2537325918674469,0.259479284286499,0.7513560652732849,0.9840566515922546,0.48126494884490967,2.092303514480591,0.9337093830108643,1.8450783491134644,0.3036104738712311,0.44927269220352173,1.3408769369125366,0.00039999998989515007,0.0026650666259229183,0.006972531788051128,1.310361385345459,0.5267935991287231,0.5378351211547852,0.7297248840332031,0.7409598231315613,0.35492226481437683,0.6259848475456238,0.44578826427459717,1.3207993507385254,0.273703396320343,1.81108820438385,0.05808987468481064,0.5178729891777039,0.36619603633880615,0.39321309328079224,0.453620046377182,1.060197353363037,1.5077853202819824,0.7010859847068787,0.958437979221344,1.0688883066177368,1.105576753616333,0.4974680244922638,0.7934166789054871,1.3766032457351685,0.07206270843744278,1.6977373361587524,0.8185915946960449,1.8249695301055908,0.6245881915092468,1.2758734226226807,0.899745523929596,0.3741552531719208,2.54191517829895,1.2214168310165405,1.0552445650100708,0.3217332065105438,0.9846186637878418,0.3124147057533264,1.2313892841339111,1.0085138082504272
0.7302864789962769,1.6510244607925415,1.7677967548370361,0.7175444960594177,0.07693846523761749,0.3199443221092224,0.18156923353672028,1.0501482486724854,0.29677748680114746,0.15510430932044983,0.7790126204490662,0.1991194635629654,0.8101547360420227,0.00039999998989515007,0.8831570148468018,2.4493842124938965,0.5147237181663513,0.601561963558197,2.03857159614563,1.905634880065918,0.4993889033794403,0.30945730209350586,0.12098574638366699,0.058948617428541183,1.1593092679977417,0.183899387717247,0.24048084020614624,0.37232765555381775,0.3921603262424469,0.2986059784889221,0.475355327129364,0.16216795146465302,0.06701690703630447,0.9552030563354492,0.19997939467430115,0.789421796798706,0.3157946467399597,0.3378438949584961,1.7243987321853638,0.9473699331283569,1.753265142440796,1.653982162475586,1.6031136512756348,0.5471872091293335,0.13056224584579468,2.2037978172302246,0.3799125850200653,1.480689525604248,0.7279214262962341,1.4536478519439697,1.3122246265411377,0.45461201667785645,0.7044203877449036,0.3920489549636841,0.6078044772148132,0.7965529561042786,1.0477439165115356
1.5917143821716309,1.139663815498352,1.2309123277664185,0.05529262125492096,0.009332671761512756,0.5649659633636475,0.35944119095802307,2.5323758125305176,0.4524068236351013,1.2855247259140015,0.2882552146911621,0.3063163459300995,0.491251677274704,0.00039999998989515007,0.5574653744697571,1.2382391691207886,0.741803765296936,1.284545660018921,1.4869011640548706,0.9758935570716858,0.2316039502620697,0.9069515466690063,1.4388401508331299,0.020120197907090187,1.5186837911605835,0.1382014900445938,0.5042462348937988,0.40952813625335693,0.26429906487464905,0.09125600755214691,0.5640652775764465,0.30828309059143066,0.27479979395866394,2.0546834468841553,0.3697090446949005,0.3191811442375183,0.769302248954773,1.0308213233947754,0.7595465183258057,0.49545300006866455,1.502062439918518,0.734224259853363,1.3111807107925415,0.6258761882781982,0.7453146576881409,0.8046122789382935,0.05377679690718651,2.6822428703308105,0.1931636780500412,1.6281845569610596,1.6123536825180054,0.7737670540809631,0.07368887215852737,0.8486146926879883,0.27418991923332214,0.240460604429245,1.054756999015808
0.15660007297992706,0.9044017195701599,0.2470114678144455,0.7277244925498962,0.5629275441169739,1.157417893409729,0.697077751159668,1.6322706937789917,1.083380937576294,1.661847472190857,0.9022236466407776,0.2342194765806198,0.6850139498710632,0.00039999998989515007,0.8179278373718262,1.6559312343597412,0.9144890308380127,2.0341577529907227,0.656148374080658,0.5111757516860962,0.7397266626358032,1.3494555950164795,0.47443169355392456,0.5102741718292236,1.2327362298965454,0.26676973700523376,1.4249900579452515,0.4755699634552002,0.5636783242225647,0.3551456928253174,0.14008207619190216,0.5533452033996582,1.6048566102981567,1.726975440979004,1.3739256858825684,0.4890921413898468,0.5399847030639648,0.49814626574516296,1.0270733833312988,0.010559757240116596,1.1119394302368164,0.5242165327072144,2.050161838531494,0.44154083728790283,0.7188293933868408,0.18477395176887512,0.779950737953186,2.2289698123931885,0.07159987092018127,1.5181061029434204,1.322189450263977,0.3977568447589874,0.6612662672996521,0.632757306098938,1.0593181848526,0.18119823932647705,0.7023947238922119
0.29370564222335815,1.417752742767334,0.9239683151245117,0.4318161904811859,1.1316564083099365,1.7757259607315063,0.5011478066444397,2.3517541885375977,0.3400055766105652,1.3067282438278198,0.7548885345458984,0.1009177565574646,0.44949084520339966,0.00039999998989515007,0.18107925355434418,0.7180488705635071,1.4345654249191284,0.4104124903678894,1.994294285774231,0.7569921016693115,0.22656209766864777,0.6795889735221863,0.9470726251602173,0.017860405147075653,1.7663098573684692,0.22232863306999207,1.6188544034957886,0.3679791986942291,0.0956055074930191,0.37005770206451416,0.5172807574272156,0.2579267919063568,2.07082462310791,0.6786273121833801,1.7017899751663208,0.06203688308596611,0.08200110495090485,0.19465617835521698,1.2971278429031372,0.26696962118148804,1.9250946044921875,0.8098841905593872,1.1965399980545044,0.47922685742378235,0.8265642523765564,0.10655203461647034,1.063449501991272,0.9619323015213013,0.5764185786247253,1.153133511543274,1.260051965713501,0.47653719782829285,1.4017406702041626,0.17855410277843475,0.06738057732582092,0.4813125729560852,1.0308481454849243
