E_0,L_0,P_0,M_s_0,M_e_0,M_i_0,H_s_0,H_e_0,H_i_0,H_r_0,C,sigma,gamma,mu_H,beta_M,beta_H,theta_M,theta_H,alpha_b,alpha_E,alpha_L,alpha_P,a_b,a_E,a_L,a_P,c_E,c_L,c_P,c_M,d_E,d_L,d_P,d_M,T_b_max,T_E_max,T_L_max,T_P_max,T_E_min,T_L_min,T_P_min,T_M_min,R_b,R_E,R_L,R_P,r_b,r_E,r_L,r_P,s_b,s_E,s_L,s_P,e_E,e_L,e_P
0.39868712425231934,0.6313614845275879,1.0794756412506104,1.589530110359192,0.09994866698980331,0.45549318194389343,0.3691566288471222,0.3823624849319458,0.7417770028114319,0.0028967936523258686,0.36475199460983276,0.7397578358650208,0.11493798345327377,0.00039999998989515007,0.11216834932565689,0.9956173300743103,0.7047241926193237,1.7745153903961182,0.3632698655128479,0.9160258769989014,1.593008279800415,0.06703086197376251,1.4325658082962036,1.7668559551239014,0.5809411406517029,0.13863123953342438,0.46266910433769226,0.8289644718170166,1.4613838195800781,1.087288498878479,0.04912581294775009,0.7936551570892334,0.41020745038986206,0.03983772173523903,1.138174057006836,2.0852017402648926,1.1873865127563477,1.0088123083114624,0.24356535077095032,0.4439126253128052,0.9413745403289795,1.231629490852356,1.040911078453064,1.1660853624343872,0.836447536945343,0.5070673227310181,1.435211181640625,1.641143560409546,0.6271378993988037,2.2519452571868896,0.28055185079574585,1.3901019096374512,0.9609765410423279,0.7741386890411377,1.8136273622512817,0.11957359313964844,0.3256596028804779
0.2947327196598053,0.743668258190155,1.0180741548538208,1.3155181407928467,0.22951765358448029,0.5457703471183777,0.38026949763298035,0.6590661406517029,0.8111042380332947,0.1460328996181488,0.13779902458190918,0.9424486756324768,0.2809842526912689,0.00039999998989515007,0.0456593856215477,0.8479154706001282,0.6745357513427734,1.4092605113983154,0.24521194398403168,0.824206531047821,1.6427472829818726,0.3762078583240509,1.5314843654632568,1.752002477645874,0.5892941951751709,0.08459316194057465,0.5893445014953613,0.7728418111801147,1.1702483892440796,0.9371731877326965,0.17001500725746155,0.7399522662162781,0.18447153270244598,0.014042583294212818,1.2200367450714111,2.07235050201416,1.6225354671478271,0.9407687187194824,0.13108418881893158,0.48743516206741333,1.1112020015716553,1.202626347541809,1.0967572927474976,0.910322368144989,0.7953029274940491,0.7666847109794617,1.2359957695007324,1.7559988498687744,0.2835087180137634,2.334183931350708,0.6976590156555176,1.2809170484542847,0.6644060611724854,1.0164625644683838,2.059793710708618,0.15721681714057922,0.4380802810192108
0.3583948612213135,0.32229921221733093,1.3384648561477661,1.9258466958999634,0.19671903550624847,1.2190678119659424,0.373312383890152,0.4412526488304138,0.6639263033866882,0.5374712347984314,0.1670846939086914,1.063533067703247,0.3949143588542938,0.00039999998989515007,0.0776064470410347,0.19425849616527557,1.4054174423217773,1.8400628566741943,0.513347864151001,0.8558177947998047,2.060330390930176,0.10915228724479675,1.2478485107421875,1.7647377252578735,0.6277024745941162,0.24160756170749664,0.07105414569377899,0.44565919041633606,0.6317428350448608,1.0897029638290405,1.1652796268463135,1.5334113836288452,0.06309116631746292,0.260504812002182,1.289872169494629,2.177839517593384,0.7037849426269531,0.18233200907707214,0.7722095847129822,0.13290084898471832,0.38888874650001526,0.7980711460113525,0.7896584868431091,0.9164897799491882,0.4059736132621765,1.1433672904968262,0.4477291405200958,1.2987183332443237,0.5556765198707581,1.7007441520690918,0.44704848527908325,1.102165699005127,0.24020519852638245,0.5867806077003479,2.3279361724853516,0.25301358103752136,1.1660189628601074
0.06978271901607513,0.2248072624206543,1.372207522392273,0.5954205393791199,0.11171531677246094,1.4008326530456543,0.16342011094093323,1.5487756729125977,0.023261716589331627,0.41886740922927856,0.0659523606300354,1.0194092988967896,0.23973868787288666,0.00039999998989515007,0.6327042579650879,0.5180357098579407,1.1750022172927856,1.7752254009246826,0.3518233299255371,0.41405725479125977,1.6077473163604736,0.5701484680175781,1.0278047323226929,1.65822434425354,0.40577006340026855,0.585311770439148,0.11623698472976685,1.1642016172409058,1.4971392154693604,0.043963633477687836,0.4531332850456238,0.7797763347625732,0.21111929416656494,0.01658010669052601,0.599644124507904,0.7569858431816101,0.8548939228057861,0.3358491361141205,0.7135472297668457,0.6456849575042725,1.3686670064926147,1.6583179235458374,1.1697688102722168,0.38009318709373474,1.550719976425171,0.14533087611198425,0.9247239828109741,1.3318147659301758,1.0010392665863037,2.3178024291992188,1.1371045112609863,1.2634351253509521,0.8703965544700623,0.5941757559776306,2.464360475540161,0.051596421748399734,0.734365701675415
0.3376350402832031,0.5289358496665955,1.4399152994155884,1.5088313817977905,0.11627812683582306,0.714884340763092,0.22236600518226624,1.0865721702575684,0.7564519047737122,0.09149282425642014,0.21905772387981415,1.1216119527816772,0.15752103924751282,0.00039999998989515007,0.006653540767729282,0.7106202840805054,1.0639560222625732,1.453955054283142,0.25603753328323364,0.6719425916671753,1.8322128057479858,0.33228105306625366,1.5096771717071533,1.87885320186615,0.46351248025894165,0.00459149619564414,0.18557366728782654,0.6142155528068542,0.9606659412384033,1.0703932046890259,0.2546454071998596,0.9703423976898193,0.27229705452919006,0.0010267222533002496,1.2122492790222168,1.8137682676315308,1.1213088035583496,0.6571771502494812,0.4961394965648651,0.3558034896850586,0.8675295114517212,1.394887924194336,1.1671459674835205,0.831299364566803,0.7144744396209717,0.6333905458450317,0.959753692150116,1.3014397621154785,0.6580021381378174,2.322244882583618,0.4444681406021118,1.311035394668579,1.0047756433486938,0.9107341766357422,2.2774314880371094,0.0797819271683693,0.6495491862297058
0.9290410280227661,0.010700919665396214,0.7032532691955566,0.8899287581443787,0.3713599145412445,1.015273094177246,0.7241373062133789,0.849480152130127,0.28209686279296875,0.03687622398138046,0.10147212445735931,1.1440398693084717,0.5981889963150024,0.00039999998989515007,0.8555880188941956,1.0677251815795898,0.042621295899152756,1.3880267143249512,0.8501646518707275,0.11475053429603577,2.2672836780548096,0.9500519633293152,1.7583974599838257,1.8003474473953247,0.5711884498596191,0.5816531777381897,0.25872859358787537,0.7868359684944153,0.2842535376548767,0.25083568692207336,0.15217331051826477,0.9389793872833252,0.09033225476741791,0.6241832971572876,1.719046950340271,1.5608469247817993,1.4431490898132324,0.8755327463150024,0.16481001675128937,0.4228195250034332,0.9252358675003052,1.5377569198608398,1.1297026872634888,0.41168370842933655,0.5650266408920288,0.4837856888771057,1.328896403312683,1.9043341875076294,0.4125731587409973,2.1074438095092773,0.16494245827198029,0.9001485109329224,0.6922017931938171,0.89670330286026,1.9971452951431274,0.22067196667194366,0.4297887980937958
0.09591314941644669,0.47030413150787354,1.324999213218689,0.3057003915309906,0.09721538424491882,1.7264916896820068,0.170416921377182,1.3663359880447388,0.03328518569469452,0.13145990669727325,0.21941635012626648,1.085065484046936,0.12772537767887115,0.00039999998989515007,0.6411399841308594,0.39000529050827026,0.7862443327903748,1.584098219871521,0.043303363025188446,0.6814435124397278,1.50971257686615,0.24965932965278625,1.3751115798950195,1.4572542905807495,0.05690666288137436,0.6606217622756958,0.28418710827827454,1.040303349494934,0.8045520782470703,0.03223709389567375,0.32139986753463745,0.9757665395736694,0.7563765645027161,0.09324571490287781,0.709580659866333,1.0416043996810913,1.1149414777755737,0.24059124290943146,0.8807100057601929,0.0008898336673155427,1.6261838674545288,1.8088250160217285,1.2565380334854126,0.3551728129386902,1.4114471673965454,0.7034873962402344,0.7849149107933044,1.7672818899154663,0.23106040060520172,2.612830638885498,1.1778240203857422,0.7837377786636353,0.5165000557899475,0.6748788952827454,2.1558079719543457,0.178843155503273,1.2887210845947266
0.3574539124965668,0.3545924425125122,1.3383831977844238,1.1979846954345703,0.6703746914863586,0.8107179403305054,0.025169899687170982,1.1390550136566162,0.5052474141120911,0.14610546827316284,0.16326579451560974,1.2273304462432861,0.0953356921672821,0.00039999998989515007,0.08156822621822357,0.6890580654144287,1.584128975868225,1.614849328994751,0.31385818123817444,0.3997117578983307,1.6935970783233643,0.7938567996025085,0.9504950046539307,2.0056838989257812,0.20090432465076447,0.12664665281772614,0.06581489741802216,1.003775954246521,1.234739065170288,0.7190207839012146,0.1133350059390068,1.0805976390838623,0.5314869284629822,0.13737720251083374,1.3992700576782227,1.3204394578933716,1.2264251708984375,0.6888985633850098,0.0022027066443115473,0.16246210038661957,0.4148213863372803,0.9005643129348755,1.0423401594161987,1.410954475402832,0.8454768061637878,0.5632559657096863,1.088061809539795,1.1942743062973022,1.0862431526184082,1.9271578788757324,0.9979956746101379,1.172316074371338,0.7541033625602722,0.8285687565803528,2.7219326496124268,0.04337265342473984,0.3749997913837433
0.9062695503234863,0.2858104705810547,1.3898892402648926,1.7874739170074463,0.765053927898407,0.7277339696884155,0.0342453196644783,0.9774476289749146,0.7084147930145264,0.13567212224006653,0.1668175309896469,0.412742555141449,1.0594125986099243,0.00039999998989515007,0.10630419850349426,0.5284286141395569,0.5250251293182373,0.8825123310089111,0.632817804813385,0.6915907859802246,2.078429937362671,0.6641463041305542,1.9301708936691284,1.8653669357299805,0.6318630576133728,0.6436689496040344,0.31496861577033997,0.7270009517669678,0.33738574385643005,1.1769169569015503,0.5111487507820129,0.5870515704154968,0.29180920124053955,0.18694332242012024,1.2688089609146118,2.261030435562134,0.823974609375,0.27803412079811096,0.9832996726036072,0.6107877492904663,1.3838398456573486,1.249361515045166,1.3245733976364136,0.5511107444763184,0.39861100912094116,0.8498548865318298,0.6802398562431335,1.5499095916748047,0.2044617086648941,2.0407779216766357,0.08230452984571457,1.0964349508285522,0.7501534223556519,0.5594466328620911,1.8321750164031982,0.04753610119223595,0.6856927871704102
0.6205946803092957,0.1977224051952362,1.6871070861816406,2.6197266578674316,0.1564374417066574,0.16066718101501465,0.4357847571372986,0.5568922758102417,0.6977311968803406,0.012109979055821896,0.09237327426671982,0.5308919548988342,0.2286929488182068,0.00039999998989515007,0.8071306943893433,0.5275904536247253,1.2754707336425781,1.188405990600586,0.412916898727417,0.7793837189674377,1.8027362823486328,0.21038216352462769,1.2912336587905884,1.8596618175506592,0.565055787563324,1.1628552675247192,0.17781881988048553,0.501900315284729,0.9899883270263672,0.9879437685012817,1.7164027690887451,0.8336066603660583,0.9697157144546509,0.7212733030319214,0.7900856733322144,2.394465208053589,0.5667268633842468,0.5468764901161194,0.5118237137794495,0.031825851649045944,0.32377123832702637,0.04143166169524193,0.9039484858512878,1.4357779026031494,1.0787146091461182,0.016079524531960487,0.28332212567329407,0.35873177647590637,0.4890967905521393,1.074428677558899,0.019996751099824905,1.7867531776428223,1.0081530809402466,0.33813321590423584,2.062455654144287,0.6123298406600952,0.5858997106552124
